strain_raw,strain_cleaned,library,row,col,value,strain_mean,strain_std,z_score,reason
t47d,t47d,Lopac,B,5,7518.043,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,B,4,7483.131,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,B,3,7273.781,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,B,2,7060.934,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,B,1,7159.378,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,12,307.457,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,11,7470.771,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,10,7480.531,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,9,7511.797,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,A,8,7563.752,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,A,7,7158.395,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,6,7401.59,6572.9035,1952.5908,0.42,Extreme reading
t47d,t47d,Lopac,A,5,7121.586,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,A,4,7161.37,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,3,7127.835,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,A,2,7002.244,6572.9035,1952.5908,0.22,Extreme reading
t47d,t47d,Lopac,A,1,6949.761,6572.9035,1952.5908,0.19,Extreme reading
t47d,t47d,Lopac,H,12,308.478,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,H,11,7389.066,6572.9035,1952.5908,0.42,Extreme reading
t47d,t47d,Lopac,H,10,7491.871,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,9,7455.003,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,H,8,7536.343,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,H,7,7461.854,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,H,6,7298.908,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,H,5,7259.569,6572.9035,1952.5908,0.35,Extreme reading
t47d,t47d,Lopac,H,4,7123.636,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,H,3,7030.579,6572.9035,1952.5908,0.23,Extreme reading
t47d,t47d,Lopac,H,2,6785.911,6572.9035,1952.5908,0.11,Extreme reading
t47d,t47d,Lopac,H,1,6866.97,6572.9035,1952.5908,0.15,Extreme reading
t47d,t47d,Lopac,G,12,316.082,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,G,11,7845.852,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,G,10,7761.363,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,9,7767.413,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,8,7732.46,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,G,7,7782.98,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,G,6,7762.037,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,5,7571.318,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,G,4,7494.704,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,G,3,7318.996,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,G,2,6961.332,6572.9035,1952.5908,0.2,Extreme reading
t47d,t47d,Lopac,G,1,6963.613,6572.9035,1952.5908,0.2,Extreme reading
t47d,t47d,Lopac,F,12,318.115,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,F,11,7756.87,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,F,10,7813.621,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,F,9,7860.258,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,F,8,7919.661,6572.9035,1952.5908,0.69,Extreme reading
t47d,t47d,Lopac,F,7,7795.989,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,F,6,7774.637,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,F,5,7619.558,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,F,4,7583.056,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,F,3,7430.033,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,F,2,7281.149,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,F,1,7038.292,6572.9035,1952.5908,0.24,Extreme reading
t47d,t47d,Lopac,E,12,321.095,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,E,11,7736.397,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,E,10,7772.985,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,E,9,7721.648,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,E,8,7869.352,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,E,7,7821.768,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,E,6,7650.716,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,E,5,7622.75,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,E,4,7601.378,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,E,3,7457.002,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,E,2,7214.937,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,E,1,7084.819,6572.9035,1952.5908,0.26,Extreme reading
t47d,t47d,Lopac,D,12,317.382,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,D,11,7668.956,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,D,10,7769.157,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,D,9,7913.204,6572.9035,1952.5908,0.69,Extreme reading
t47d,t47d,Lopac,D,8,7876.002,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,D,7,7837.29,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,D,6,7709.422,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,D,5,7681.182,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,D,4,7524.484,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,D,3,7201.485,6572.9035,1952.5908,0.32,Extreme reading
t47d,t47d,Lopac,D,2,7266.181,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,D,1,7107.204,6572.9035,1952.5908,0.27,Extreme reading
t47d,t47d,Lopac,C,12,312.652,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,C,11,7713.361,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,C,10,7707.38,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,C,9,7752.74,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,C,8,7684.235,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,C,7,7697.764,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,C,6,7631.37,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,C,5,7556.712,6572.9035,1952.5908,0.5,Extreme reading
t47d,t47d,Lopac,C,4,7524.096,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,C,3,7365.009,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,C,2,7138.201,6572.9035,1952.5908,0.29,Extreme reading
t47d,t47d,Lopac,C,1,7143.458,6572.9035,1952.5908,0.29,Extreme reading
t47d,t47d,Lopac,B,12,313.423,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,B,11,7501.801,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,B,10,7729.564,6572.9035,1952.5908,0.59,Extreme reading
t47d,t47d,Lopac,B,9,7645.357,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,B,8,7579.503,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,B,7,7536.152,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,B,6,7506.534,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,B,5,7518.043,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,B,4,7483.131,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,B,3,7273.781,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,B,2,7060.934,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,B,1,7159.378,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,12,307.457,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,11,7470.771,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,10,7480.531,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,A,9,7511.797,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,A,8,7563.752,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,A,7,7158.395,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,6,7401.59,6572.9035,1952.5908,0.42,Extreme reading
t47d,t47d,Lopac,A,5,7121.586,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,A,4,7161.37,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,A,3,7127.835,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,A,2,7002.244,6572.9035,1952.5908,0.22,Extreme reading
t47d,t47d,Lopac,A,1,6949.761,6572.9035,1952.5908,0.19,Extreme reading
t47d,t47d,Lopac,H,12,306.879,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,H,11,7473.735,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,H,10,7492.944,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,9,7526.321,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,H,8,7579.694,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,H,7,7375.239,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,H,6,7329.172,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,H,5,7239.944,6572.9035,1952.5908,0.34,Extreme reading
t47d,t47d,Lopac,H,4,7244.267,6572.9035,1952.5908,0.34,Extreme reading
t47d,t47d,Lopac,H,3,7174.168,6572.9035,1952.5908,0.31,Extreme reading
t47d,t47d,Lopac,H,2,6924.976,6572.9035,1952.5908,0.18,Extreme reading
t47d,t47d,Lopac,H,1,6557.532,6572.9035,1952.5908,-0.01,Extreme reading
t47d,t47d,Lopac,G,12,313.648,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,G,11,7676.078,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,G,10,7749.697,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,G,9,7772.576,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,8,7810.134,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,G,7,7697.978,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,G,6,7882.358,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,G,5,7561.961,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,G,4,7508.877,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,G,3,7285.746,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,G,2,7320.281,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,G,1,7072.168,6572.9035,1952.5908,0.26,Extreme reading
t47d,t47d,Lopac,F,12,320.393,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,F,11,7512.341,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,F,10,7874.264,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,F,9,7879.07,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,F,8,7966.511,6572.9035,1952.5908,0.71,Extreme reading
t47d,t47d,Lopac,F,7,7784.556,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,F,6,7823.55,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,F,5,7632.637,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,F,4,7525.071,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,F,3,7416.336,6572.9035,1952.5908,0.43,Extreme reading
t47d,t47d,Lopac,F,2,7469.672,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,F,1,7159.638,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,E,12,322.133,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,E,11,7826.182,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,E,10,7916.763,6572.9035,1952.5908,0.69,Extreme reading
t47d,t47d,Lopac,E,9,7890.67,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,E,8,7812.391,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,E,7,7886.686,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,E,6,7687.242,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,E,5,7578.569,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,E,4,7603.974,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,E,3,7428.349,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,E,2,7266.485,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,E,1,7128.24,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,D,12,316.907,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,D,11,7860.016,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,D,10,7836.221,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,D,9,7829.189,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,D,8,7865.601,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,D,7,7793.436,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,D,6,7604.321,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,D,5,7702.367,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,D,4,7431.205,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,D,3,7451.938,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,D,2,7322.42,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,D,1,7060.968,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,C,12,318.512,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,C,11,7678.141,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,C,10,7799.891,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,C,9,7809.309,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,C,8,7783.085,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,7,7905.299,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,C,6,7583.024,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,C,5,7581.986,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,C,4,7476.685,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,C,3,7371.37,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,C,2,7283.08,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,C,1,7517.351,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,B,12,319.909,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,B,11,7582.295,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,B,10,7700.343,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,B,9,7669.139,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,B,8,7639.908,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,B,7,7537.926,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,B,6,7443.498,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,B,5,7179.758,6572.9035,1952.5908,0.31,Extreme reading
t47d,t47d,Lopac,B,4,7332.584,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,B,3,7327.927,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,B,2,7176.432,6572.9035,1952.5908,0.31,Extreme reading
t47d,t47d,Lopac,B,1,6575.858,6572.9035,1952.5908,0.0,Extreme reading
t47d,t47d,Lopac,A,12,309.721,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,11,7433.294,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,A,10,7456.993,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,A,9,7498.505,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,A,8,7359.865,6572.9035,1952.5908,0.4,Extreme reading
t47d,t47d,Lopac,A,7,7200.878,6572.9035,1952.5908,0.32,Extreme reading
t47d,t47d,Lopac,A,6,6812.793,6572.9035,1952.5908,0.12,Extreme reading
t47d,t47d,Lopac,A,5,7636.559,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,A,4,7364.833,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,A,3,7339.917,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,A,2,7056.831,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,A,1,6196.7,6572.9035,1952.5908,-0.19,Extreme reading
t47d,t47d,Lopac,H,12,306.879,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,H,11,7473.735,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,H,10,7492.944,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,H,9,7526.321,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,H,8,7579.694,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,H,7,7375.239,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,H,6,7329.172,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,H,5,7239.944,6572.9035,1952.5908,0.34,Extreme reading
t47d,t47d,Lopac,H,4,7244.267,6572.9035,1952.5908,0.34,Extreme reading
t47d,t47d,Lopac,H,3,7174.168,6572.9035,1952.5908,0.31,Extreme reading
t47d,t47d,Lopac,H,2,6924.976,6572.9035,1952.5908,0.18,Extreme reading
t47d,t47d,Lopac,H,1,6557.532,6572.9035,1952.5908,-0.01,Extreme reading
t47d,t47d,Lopac,G,12,313.648,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,G,11,7676.078,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,G,10,7749.697,6572.9035,1952.5908,0.6,Extreme reading
t47d,t47d,Lopac,G,9,7772.576,6572.9035,1952.5908,0.61,Extreme reading
t47d,t47d,Lopac,G,8,7810.134,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,G,7,7697.978,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,G,6,7882.358,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,G,5,7561.961,6572.9035,1952.5908,0.51,Extreme reading
t47d,t47d,Lopac,G,4,7508.877,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,G,3,7285.746,6572.9035,1952.5908,0.37,Extreme reading
t47d,t47d,Lopac,G,2,7320.281,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,G,1,7072.168,6572.9035,1952.5908,0.26,Extreme reading
t47d,t47d,Lopac,F,12,320.393,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,F,11,7512.341,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,F,10,7874.264,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,F,9,7879.07,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,F,8,7966.511,6572.9035,1952.5908,0.71,Extreme reading
t47d,t47d,Lopac,F,7,7784.556,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,F,6,7823.55,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,F,5,7632.637,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,F,4,7525.071,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,F,3,7416.336,6572.9035,1952.5908,0.43,Extreme reading
t47d,t47d,Lopac,F,2,7469.672,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,F,1,7159.638,6572.9035,1952.5908,0.3,Extreme reading
t47d,t47d,Lopac,E,12,322.133,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,E,11,7826.182,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,E,10,7916.763,6572.9035,1952.5908,0.69,Extreme reading
t47d,t47d,Lopac,E,9,7890.67,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,E,8,7812.391,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,E,7,7886.686,6572.9035,1952.5908,0.67,Extreme reading
t47d,t47d,Lopac,E,6,7687.242,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,E,5,7578.569,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,E,4,7603.974,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,E,3,7428.349,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,E,2,7266.485,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,E,1,7128.24,6572.9035,1952.5908,0.28,Extreme reading
t47d,t47d,Lopac,D,12,316.907,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,D,11,7860.016,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,D,10,7836.221,6572.9035,1952.5908,0.65,Extreme reading
t47d,t47d,Lopac,D,9,7829.189,6572.9035,1952.5908,0.64,Extreme reading
t47d,t47d,Lopac,D,8,7865.601,6572.9035,1952.5908,0.66,Extreme reading
t47d,t47d,Lopac,D,7,7793.436,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,D,6,7604.321,6572.9035,1952.5908,0.53,Extreme reading
t47d,t47d,Lopac,D,5,7702.367,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,D,4,7431.205,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,D,3,7451.938,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,D,2,7322.42,6572.9035,1952.5908,0.38,Extreme reading
t47d,t47d,Lopac,D,1,7060.968,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,C,12,318.512,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,C,11,7678.141,6572.9035,1952.5908,0.57,Extreme reading
t47d,t47d,Lopac,C,10,7799.891,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,C,9,7809.309,6572.9035,1952.5908,0.63,Extreme reading
t47d,t47d,Lopac,C,8,7783.085,6572.9035,1952.5908,0.62,Extreme reading
t47d,t47d,Lopac,C,7,7905.299,6572.9035,1952.5908,0.68,Extreme reading
t47d,t47d,Lopac,C,6,7583.024,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,C,5,7581.986,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,C,4,7476.685,6572.9035,1952.5908,0.46,Extreme reading
t47d,t47d,Lopac,C,3,7371.37,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,C,2,7283.08,6572.9035,1952.5908,0.36,Extreme reading
t47d,t47d,Lopac,C,1,7517.351,6572.9035,1952.5908,0.48,Extreme reading
t47d,t47d,Lopac,B,12,319.909,6572.9035,1952.5908,-3.2,Extreme reading
t47d,t47d,Lopac,B,11,7582.295,6572.9035,1952.5908,0.52,Extreme reading
t47d,t47d,Lopac,B,10,7700.343,6572.9035,1952.5908,0.58,Extreme reading
t47d,t47d,Lopac,B,9,7669.139,6572.9035,1952.5908,0.56,Extreme reading
t47d,t47d,Lopac,B,8,7639.908,6572.9035,1952.5908,0.55,Extreme reading
t47d,t47d,Lopac,B,7,7537.926,6572.9035,1952.5908,0.49,Extreme reading
t47d,t47d,Lopac,B,6,7443.498,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,B,5,7179.758,6572.9035,1952.5908,0.31,Extreme reading
t47d,t47d,Lopac,B,4,7332.584,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,B,3,7327.927,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,B,2,7176.432,6572.9035,1952.5908,0.31,Extreme reading
t47d,t47d,Lopac,B,1,6575.858,6572.9035,1952.5908,0.0,Extreme reading
t47d,t47d,Lopac,A,12,309.721,6572.9035,1952.5908,-3.21,Extreme reading
t47d,t47d,Lopac,A,11,7433.294,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,A,10,7456.993,6572.9035,1952.5908,0.45,Extreme reading
t47d,t47d,Lopac,A,9,7498.505,6572.9035,1952.5908,0.47,Extreme reading
t47d,t47d,Lopac,A,8,7359.865,6572.9035,1952.5908,0.4,Extreme reading
t47d,t47d,Lopac,A,7,7200.878,6572.9035,1952.5908,0.32,Extreme reading
t47d,t47d,Lopac,A,6,6812.793,6572.9035,1952.5908,0.12,Extreme reading
t47d,t47d,Lopac,A,5,7636.559,6572.9035,1952.5908,0.54,Extreme reading
t47d,t47d,Lopac,A,4,7364.833,6572.9035,1952.5908,0.41,Extreme reading
t47d,t47d,Lopac,A,3,7339.917,6572.9035,1952.5908,0.39,Extreme reading
t47d,t47d,Lopac,A,2,7056.831,6572.9035,1952.5908,0.25,Extreme reading
t47d,t47d,Lopac,A,1,6196.7,6572.9035,1952.5908,-0.19,Extreme reading
t47d,t47d,Lopac,A,1,6280.638,6572.9035,1952.5908,-0.15,Extreme reading
t47d,t47d,Lopac,A,2,7219.15,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,A,3,7431.62,6572.9035,1952.5908,0.44,Extreme reading
t47d,t47d,Lopac,A,4,7226.571,6572.9035,1952.5908,0.33,Extreme reading
t47d,t47d,Lopac,A,5,7377.951,6572.9035,1952.5908,0.41,Extreme reading
